fraudLabel,score,uniqueId,amount
0.0,0.0022038491,QlMCgBdIIcEdylIh,70.92
0.0,0.016286016,HHtkKQDyFLpaRPZF,47.31
0.0,0.0016167985,lQsCXyTtzAIblyFI,258.96
1.0,0.9660452,hLvWPvcbYnnzkAgX,1105.19
0.0,0.0019159465,zWMuauYaATKnQKiN,42.94
0.0,0.012361539,qcMwbdDhezkqjpDl,60.64
0.0,0.003937303,auUCAWDaHLuoKoFV,58.29
0.0,0.0015114114,dGcXxXBZvBeBWGLP,13.86
0.0,0.0007075762,hHIMPSNdKoWlTVbH,48.13
0.0,0.0010087499,ZwqsdNbyTFoJrMsA,104.91
0.0,0.021784205,UHuoSLARLiKOJvYL,579.72
0.0,0.02533283,ODjclsVsLNHaCHhV,307.03
0.0,0.000855663,FwDpyBIACBNGoUWP,411.21
0.0,0.0005427873,QxdCEYxJOQSAIsJm,3.82
0.0,0.0071893143,vLGAPxPaZVEryuVw,57.31
1.0,0.9971583,RPceYpTqdlVORUVF,2420.55
0.0,0.00063106965,cWQaCPGRTZbhOIYy,773.92
0.0,0.0045932312,XeNQVbeozXwpTJNa,157.72
1.0,0.9836264,dkegKEbQXcgGIWMi,5257.53
0.0,0.0011088887,nCSfhnVipSBcGjMV,12.21
0.0,0.0019313938,KCkrcPGyucbxnALV,60.96
0.0,0.005790474,oohtNkMNKixDcRGc,1043.26
0.0,0.0012521448,SxwsTRcPrvSqkVmZ,35.59
0.0,0.10518242,zHkwgawfYDQnPvxd,106.85
0.0,0.0024321054,UFmfPFcmwbMefzab,927.0
0.0,0.00086593936,wJywzrUciKHUhbQW,219.89
0.0,0.0025844418,VLkZZeMcRTMkItsc,158.05
0.0,0.011050946,NKthvKPZnEAJhsre,404.89
1.0,0.9970456,AJmuuWZZNKYwvTWb,2276.26
0.0,0.031035678,wADNBDGlHdZlvZtG,14.55
0.0,0.026338637,DwQpDLmqixAFFKpQ,248.17
0.0,0.0027941905,fgEbAYRfuzubOGey,228.14
0.0,0.0009848375,OFilPrTOqGxHHOAQ,1882.24
0.0,0.0013109435,vUlfSYsaTzNoMeVg,153.53
0.0,0.0012558121,yIvkWeHmFurHHuPy,194.6
0.0,0.0013046633,bYNyiGtNMAZTVKXM,448.74
0.0,0.00084668543,ExftZzHJsgZsrNVL,786.39
0.0,0.002424364,MXmsSZPxfGVSVYIJ,0.67
0.0,0.0007881224,QPNbETqdMvfCYYeM,27.45
1.0,0.973445,jATfvyQIMDmpSaDB,44.57
1.0,0.94966197,pzVarmZQworhgmrw,2169.94
0.0,0.01653645,ZojFLAIGAaQnzbfH,981.33
0.0,0.001291401,ToHoWlVRyFEczkRa,93.09
0.0,0.0048546935,stiaMDunrZRqAytZ,91.44
0.0,0.10013713,gvdnLPDaPKokGZeS,20.0
1.0,0.99189067,iSNnJRuREnAepeFg,214.22
0.0,0.0018015038,HLcGHIFmbsEgffyB,148.79
0.0,0.000627027,cMRdnOpYamUQwvPH,151.51
1.0,0.86381257,gRAftqIowpjTmrbz,146.49
0.0,0.0037454364,LoiUZgFIQNfOsYSr,311.45
0.0,0.01177118,rjAqtpmRivszRVTn,89.92
1.0,0.9969959,jNEbszpXMRiOjhtQ,392.24
1.0,0.9975165,GkRCfsrHZmSPbtPe,890.73
0.0,0.0085768895,tqlarcUOnJSuCdYs,415.42
0.0,0.0028976402,TbvmbNLdSMiHFlLR,334.59
0.0,0.0024961543,navfqgTrroDDmVde,4.4
0.0,0.002082083,ujXxAezaGsVFsdGE,626.87
0.0,0.0014067763,VNBbtTGIuUNuRBiJ,480.97
1.0,0.99661094,XYAXNhbSrVGlbZDh,68.1
0.0,0.0007356769,LdwJgQWKduwcTIUz,644.67
0.0,0.0035481516,CofgrOjJRKaBdrpv,219.72
0.0,0.020796372,zhLKdhJTZggiVBGp,39.46
0.0,0.0009950735,EhWigXYJOCmEdhQQ,63.73
1.0,0.98078626,fuFjhGNTrTwsiqYD,12848.99
0.0,0.0032142866,YFcMtfakNEaDJpYd,20.1
1.0,0.99766123,nOOIWbuovsmwJIqj,1167.1
0.0,0.040455237,PQBPqeDEoqsfgvXZ,789.83
1.0,0.99356824,qjigcMDNmhisAFex,836.85
0.0,0.0013571208,ZossZYxMZzGEnFTV,1356.26
1.0,0.99734193,ddZFHJYZotrxnnqy,427.51
0.0,0.016723214,OtIhvgPsJGPVkCXG,79.02
0.0,0.0040162057,sNCsHHKcsLORdWLD,67.87
0.0,0.22595538,yTSLJdwMiMVEOynN,5.07
0.0,0.0023481715,oYcjWybmnoPXhLaB,550.66
0.0,0.0021672877,RQgeTyHVKjWcDyoV,0.56
0.0,0.012173966,zpivfmhqRiflKkvf,498.54
0.0,0.0027588236,YApgetBXGCyrODJX,187.73
1.0,0.9971105,MgJqgwArolzmoUcn,661.67
0.0,0.004991798,esHMsrvhoekVrexo,1046.04
0.0,0.017930867,knGfCgVRYSjsJVOq,23.6
0.0,0.0107435165,KTnGlmJenEDfLEsO,175.91
0.0,0.00057508016,xrYQjDHhZYDMZWfk,129.46
0.0,0.000848793,RPRhQjLSXlDZcldA,580.48
1.0,0.9710045,pnAdSfSzkAciqWho,95.68
0.0,0.012055978,VeDWfQIeIjZMBGhZ,83.2
0.0,0.0012405129,TvzMAFMteLQGwflZ,105.35
1.0,0.9574139,TuUGnVngKmaLxiUQ,3612.63
0.0,0.013390298,amImIaTIYaQPzREu,25.04
0.0,0.0010429905,TrWXjqRIRSKUhTih,134.44
0.0,0.0040393802,wCORyOOdaPWEZdPK,39.24
0.0,0.002999702,XasvivGYuKHNvuru,648.98
0.0,0.00054110517,obHaWdDvkBdedGWl,33.39
0.0,0.0022495536,FcaWzFWGMpsIKhLe,36.0
0.0,0.0006956931,JFKsyKPrZhicUtWZ,184.81
1.0,0.98966,lkfCxJvPlnUgzhNG,496.59
0.0,0.0011732789,nLqxWvkPWSoJewuR,310.72
0.0,0.0010801187,CCHNFWRZFXfqSAng,606.54
0.0,0.001291401,XVNsJAgUGJchuyYR,1325.86
0.0,0.0060876813,bPLUrSpsJXxtbVyc,1183.35
1.0,0.99753237,MBGSRTrQpeHMNhZM,701.22
0.0,0.0010003662,mkJIuQOwnyKigtQv,4.02
0.0,0.0028129045,BtDCzUTLyphNZNpw,96.78
0.0,0.0012316756,LKKipMEkSwsTXwUO,1.48
1.0,0.9839055,BekjNZLxTtwQaFzB,136.24
1.0,0.99689794,jZJrfhCIcMaXwwZB,1042.87
0.0,0.0011056593,GGoMZhbVbhtexyaF,17.27
0.0,0.0017269778,RFIogMpzJOtpCOHC,47.74
1.0,0.993473,jJMwqpjkBLjKlPYR,810.7
0.0,0.0025164005,seBDkAxZfQccNFQg,16.11
0.0,0.0014363197,yjrzzixMRHiWXlaH,7.05
0.0,0.0022109067,ZcOnATRzqmQgkDYe,45.88
1.0,0.98807085,uJJuOvRaNLrQnupK,290.98
1.0,0.9902686,tmWcKtSebZPTCIMh,22.7
0.0,0.08153213,DtWvtnepTXcuclik,437.24
0.0,0.0052861306,BTIEoxuASaOtJmNW,924.24
0.0,0.0008755653,CHXNGOcWxORdbihB,48.93
0.0,0.0036576474,fpgqgtKrYjcHobOp,0.04
0.0,0.0025350004,KGQNCoVoUBPnOPZx,10.56
0.0,0.0033395009,hiynbqFXAsYdvZLq,41.43
0.0,0.088924296,PxgSvMJjSUQYtamc,502.24
1.0,0.9971348,lqFasiFnWIMFKcNm,1993.46
1.0,0.9622086,OLKZpoYMOxfhYnAF,11.73
1.0,0.9963955,mcaoVXINsmROiRZP,234.11
0.0,0.0013711413,twEnsanfVPoptgqL,83.1
0.0,0.0050989254,bOKofrRVWEevSZms,124.62
0.0,0.0015500513,TWzYaEBusWQkIZjx,238.32
1.0,0.9916881,cPRXgZKFpIJWZPtZ,1468.33
0.0,0.015034783,VFwyNRMZDQbGxGDm,283.34
1.0,0.99740905,tkIpxpJwRdoyrBgj,691.94
0.0,0.010218382,TujGljkjbpPqJdZG,263.32
0.0,0.0010217894,gYPVUqFugivwKJxz,388.79
0.0,0.0016803592,cEFETPtSnkihXyhr,82.26
0.0,0.0023206891,CHHushZUCgjblILd,102.01
1.0,0.9969959,ppTyoZLytYmYfMdG,456.74
0.0,0.0038084015,wVzVcpqZXtUoyXyM,142.36
0.0,0.0009968712,KrBwfussRionZwUl,214.78
0.0,0.0010585503,AVocTJKcOFhFQduG,47.41
1.0,0.81593335,LjdACfOMWkKSIbuW,27.17
1.0,0.9952997,mEfSLUfNVfjSFlbu,33.72
0.0,0.0036201836,SksjjWJzLyuDykKZ,41.93
0.0,0.022291895,yrmzOLAOKImBphdy,87.8
0.0,0.0015013809,hHTiKlJfTRxXOFNu,396.99
0.0,0.00084071705,BIuBJiKKLQLdjReK,124.9
0.0,0.0065437276,navPQhFudDZETPvU,80.53
1.0,0.933044,zuDcUElVQvEOSaKx,307.99
0.0,0.002768009,ngZlfDkTFEnlDIIL,1241.86
1.0,0.97461754,ojLqxuIFbwTSEpzF,581.32
0.0,0.0039961594,uInhAxbqfunwFFMP,77.97
1.0,0.99753237,CeKnSqGLaoKDGIPF,353.39
0.0,0.041880116,qmPyGOHzyBfXOJmv,6.14
0.0,0.0028572595,ZpQWpwsNyFDWWJlF,688.02
0.0,0.13122657,RytuHuLluMZqKcjR,237.79
1.0,0.96606886,MCXFqAUCXHXSHaYm,742.92
0.0,0.0028651254,uWhKgcjQjOFJqruO,197.15
0.0,0.0014619534,eaEjOOjcDpweqOVP,937.36
1.0,0.95299405,UzFNkIxxpYKYnLNo,260.87
0.0,0.0012453937,JATAohZrywrxSqbj,609.01
0.0,0.00430833,nOJylguFhCljdeds,2067.07
0.0,0.0050660926,XsULONDrcIMOSwLl,177.2
0.0,0.0014022171,xkWCuAMAIxlgzXds,589.43
1.0,0.997104,ciKOzTEFXYwLHzmm,139.49
0.0,0.0012008088,rYkxaGjMEcywqVNI,1282.1
0.0,0.0021672877,lWASTldptrLxbjaa,0.09
0.0,0.005854785,MKqJuqoyVvvxkqEa,36.84
0.0,0.0010679227,SqirnbiYWeUiSQnZ,269.46
0.0,0.0007128847,QCuABVsCsQiOGioO,455.44
0.0,0.0056700557,qIXrBnnTuKZwuChm,829.59
0.0,0.0016673346,DhPRBuVNSXNhFwki,54.0
0.0,0.001174325,FxyfrhsJfBMReFbd,219.41
0.0,0.0017939174,SMcubGtPYIXNJiQc,819.62
0.0,0.0010982006,ZRxWtEwrfkLxyhPo,132.64
1.0,0.48142782,oStPtLGcegwfcqYU,63.71
1.0,0.9976266,pZitTavFkpXHmxgr,2179.22
0.0,0.0014964702,CDwapTPivnZQWPvK,1973.79
0.0,0.0027039805,ZSFljnaULPgSakTP,113.93
0.0,0.00077699166,dqrgssqBQsvylosC,32.37
0.0,0.0040699095,pKPdTlmfQQrvpEiv,76.8
0.0,0.001202914,wiYPKHmHoYFrkjaS,61.97
0.0,0.0070627416,ELKObxcJoabxdxTR,95.07
0.0,0.001967383,MJGzFKRXtRFhhUBt,7.56
0.0,0.07063664,RNmpcWpjoLFufNLS,143.98
1.0,0.99131167,SupEALElvoQWtXzo,401.25
0.0,0.0015828959,inwLBOfgRtqDiweI,80.88
0.0,0.003943359,UbJNCJKbBpDfEOEq,257.36
0.0,0.0019354436,RRhlDMcSyeCoTxIy,58.16
0.0,0.00432068,YwLnSSCAkuqxXUgN,1034.94
0.0,0.020676594,MEoYxzFUwRbtpLjX,41.0
0.0,0.0007927291,DJbdSblavFFjqciR,381.47
1.0,0.9208558,RoqjJDHGDyAaFwwZ,56.63
0.0,0.00085787167,TaZRxeFzZoxPoeOt,23.86
0.0,0.0007750652,nblFjEZslwlIEPWA,66.24
0.0,0.004976668,kxMxIqTvWJqOAJrv,541.67
1.0,0.9952034,rJCYBnEOSazPYvfY,128.63
0.0,0.0028393164,vjfEtstlFGhCkhbb,94.03
0.0,0.0059220595,ZovlKZtkzfbsjTyi,4.1
1.0,0.9429101,fDoWIHwGwnlQjSRg,9.66
1.0,0.9910691,sDHznVKUpBDNdtSB,1074.62
0.0,0.0056583253,VBDLoFqqAZJzQwEU,180.27
1.0,0.9791936,bDLbOnaXVrjiMwuy,246.29
0.0,0.001065097,fQuIfNnbrOrnSnkg,2.97
0.0,0.0008531074,YukEOOGNfsIAZEIt,4.02
0.0,0.009264446,FvakFwgefyCewkTk,41.38
1.0,0.88058364,yfrPfDSdJVODvrhg,13.22
1.0,0.99778914,CgyopGAMzSzoTpHP,487.63
1.0,0.9886459,BuErfuPPoRsCvlfV,2551.43
0.0,0.00097352895,dQVehLwHBLmbtyiN,419.15
0.0,0.00070478936,rboabXcfZNgGCOoR,16.24
0.0,0.003812326,ZHeAUkhoMldSTHAM,8.5
0.0,0.0020902737,fHXBnsAtndefMrvU,912.83
0.0,0.0019834852,TpiaEtUwRrOsSIyB,151.88
0.0,0.0013220576,hlHCToiazrKxUwEY,100.43
1.0,0.9979613,mvMINSTEyrCFTNNb,1615.31
0.0,0.0025966566,VZexXCDpqeAAFFHG,16.32
0.0,0.0023576748,HnsMupVwvoykMzOa,25.95
0.0,0.3663849,PZHrCLvzVMWtNcti,484.69
1.0,0.9405911,vXGaKuslffzZhXkF,167.49
0.0,0.004066326,mNmqpnCTmVuPEOjy,962.39
0.0,0.0012429613,injotOEzbyUwvylG,51.35
1.0,0.99518305,HDjElINopqeZSzFx,657.2
0.0,0.01240537,JoJtbfBRRgqgRAjx,2.19
0.0,0.0014516368,LPxJsFkgMjajNlFG,35.87
0.0,0.019531745,hnDRrxVJyBypIPAa,246.59
0.0,0.0008943259,ueYIbAAdOzaPpGYS,98.02
1.0,0.9873777,opUJUwpZhzeKSuKh,33.46
1.0,0.99059486,WKsHhrWmovmGrKgT,860.62
1.0,0.9966024,GBEgVqlZsmcmmAiN,221.45
1.0,0.9971621,CsDHsiuhbsUUidcT,161.47
0.0,0.0011426498,krIATSzJqGpDIbnh,99.12
0.0,0.0056124944,PUXbqDXWNNfcfsvK,12.78
1.0,0.98653144,oGxLOEFniRfMXfak,3190.72
0.0,0.007885704,NcoIzUdnnGwvAwjb,157.04
1.0,0.9144199,xgUhkcbXmCMcehnk,54.73
0.0,0.0011951267,vrvkGhkvQmeLytmj,7.98
0.0,0.0034377214,hvQfHKBiVmWtcVYd,393.1
0.0,0.0039691166,dGziPWHTnKlhmUHC,981.02
0.0,0.008230437,LepaFGwlLRohiZEt,14.64
0.0,0.04224983,vZBcjuLSnemgGlek,33.97
0.0,0.0069092377,eWGSKqcduezmqnpA,31.28
0.0,0.001148959,PnaUyFGMHSNqquTt,113.71
0.0,0.0013007307,LIahrCCinGzFhqjy,47.26
0.0,0.0017292259,wZILNTRxSYMotOfk,24.24
0.0,0.00081342127,LpjJIjKDeQOAYNsp,73.76
0.0,0.0021093243,hAHLNouybVuczmZv,335.25
0.0,0.0008435164,gcxxHTqSXiuPhbaO,724.31
0.0,0.0019656238,EMJjctwcRqHIZHol,346.32
1.0,0.6839665,ewZIiejCfLuxdLRu,400.74
1.0,0.96493006,eWjrCKSiCzzOuQPu,16.22
1.0,0.99704957,CyTAziyndLbDzITX,154.19
0.0,0.018125018,iugJaLXUGLdiZFlW,116.09
0.0,0.098867245,hPPyRTaUTuhSkETk,58.16
0.0,0.002105549,ObxuTyDsvPPcMGxP,32.64
1.0,0.8674268,lGebTTJKOLtivWWV,49.08
0.0,0.004665654,IboxIZRbxZgPiKlq,33.47
0.0,0.0033097586,lVlOEsBsNekQydWQ,10.97
0.0,0.0022319187,fWxcrFuRARSyrxYY,785.16
1.0,0.9969938,cUJpnZgpaaxfHitu,301.63
0.0,0.0021611184,UIEjlKhMntnCDiwM,71.54
1.0,0.98794544,WrgsObhwocwtJYBc,61.68
0.0,0.0012806272,yLzlgbZmZmwyVxCI,2.88
0.0,0.0011462234,jvWrYooeiTYjPwpP,69.93
0.0,0.0007281173,SpfUphkMTBBEhDpO,399.54
0.0,0.001752692,PsEBsxyYcftrcIOP,73.71
1.0,0.9952997,BYHPFsPqxXExJSlU,34.42
0.0,0.009537952,quFQMIzsldxxxjRW,833.33
0.0,0.012472204,pcUqzdHwOmThwqJN,349.1
1.0,0.9980964,yBHFNROKZMUCnuTe,105.08
0.0,0.001291401,AknzhNnBmWtQbvmA,352.45
1.0,0.99693763,LYMpcAUUSzVrVgJR,228.48
0.0,0.0019078373,kAjZjEVVLfBWrghG,161.31
0.0,0.13170312,FokWSrugZAvIJZzG,760.95
0.0,0.0015185319,opEsATnZzbmNTnIl,126.29
0.0,0.0024623536,iafznypsZLHSATMf,151.58
0.0,0.005086543,xTHFRSJNUwdpNsog,42.43
0.0,0.0006250672,sbylsiqDtEmFVnsE,163.91
0.0,0.0014032058,nNgaHuivZZszhHTu,6.83
0.0,0.0014163885,BfqwPqKoEPkQBBPI,910.76
0.0,0.0011935151,acRGWCfsruZUswTx,88.85
0.0,0.020337602,UjwbySXSozANmrXJ,1313.25
1.0,0.98409766,NMmKmXnJqeNQsRNL,1439.63
1.0,0.9516651,IpBJEraFgPXpVhJI,149.82
0.0,0.005952863,NpEYQUKyyjdiSowe,1.11
0.0,0.010132267,jyOqQZyMkfWbGRMW,302.76
0.0,0.0054236967,ImLSMBHdSYwSkroa,3.08
0.0,0.0050687054,dQlrDoXFIlbrKgKa,1128.18
0.0,0.00085021765,hBVgDuhIfuCCwRaL,372.31
0.0,0.0159862,MaljGFXjOVPylWLd,117.81
0.0,0.001148959,dRFigpaKVhNlecFX,322.18
1.0,0.99315506,nvnbIUyfwiFJkJxm,277.97
0.0,0.0016076787,vYcaJQnTDXPkTOMn,766.35
1.0,0.9969422,MoFQYxAFKIRmtdzh,1111.31
1.0,0.99753237,WjgohVnRvxpnsQKT,7108.81
0.0,0.0018333372,KYSOfJecUMohQbOZ,229.75
0.0,0.025025172,kSGipWYtLrZxosZq,40.24
0.0,0.0010947849,fYOGJVyjuUJNxELF,116.1
0.0,0.00057630544,tVpeguVpfddkQlqE,1009.71
0.0,0.0007304111,EvFtiQvNebxYdlWP,633.14
1.0,0.99685717,MiVsoeyPZWXCmyyg,506.6
0.0,0.00057508016,MgTzcDYeVjRFaSEb,72.89
0.0,0.0006299843,OzqIhCcjzGGRUGLy,144.41
0.0,0.0039406596,XcQaBgOaWtZfMJQV,0.06
1.0,0.98767066,dmKjYismpwCEKerH,93.51
0.0,0.0010435042,kiZdaMFxkGsnYUJn,458.57
0.0,0.0013363474,DhffRQPGUBMItcQn,11.75
0.0,0.07516326,HOHrLzLLtKujKGgo,1433.22
0.0,0.0013243443,LkvZKESXEFxRaQXT,52.06
0.0,0.007911456,ZUIlmlTmVPtkLCiM,4000.61
0.0,0.006030066,dKtmozTFUUChTpae,668.04
0.0,0.009858147,jZdfcGoXrmiLmVnd,479.97
1.0,0.99300545,QvEkPSTmFjijFTKz,449.44
0.0,0.0011105536,uiBcOFVBUFTIEOsK,19.43
0.0,0.006700003,RbWsLkGuPBshJwtZ,265.24
0.0,0.12666927,nRMCukjyHsFoivHW,1238.82
0.0,0.00049485365,pmrWbvvZrihOQOby,281.68
1.0,0.9975364,YqACQAOZlOUuQYUq,845.82
0.0,0.0012983641,XRxMmcSKplzdEnbi,220.96
0.0,0.004959223,DXJUuQOhpbSLSics,846.78
0.0,0.0012004703,iPmZcRnEPqvbzyVy,352.58
0.0,0.002012647,SWQIMvnyYiSMqvPO,436.22
0.0,0.0032971262,XgLYVzOVRSxryaPu,8.38
1.0,0.9943146,JWhjzqZAenskRfIY,40.36
0.0,0.0013643268,ujZteuNMNUVzdtQJ,78.47
0.0,0.0005673998,rDCSihbUJRujfYWb,11.26
0.0,0.0015463076,kZCxMDKMYxNEfHXs,0.44
1.0,0.97809917,lPjMQCktqvifHFqL,575.14
0.0,0.0018336402,vlMePGqdcauaQxln,531.78
0.0,0.000959458,aclsUrGRLPHtHOPm,152.13
0.0,0.006594465,dBgDIriOqxWBOoCp,489.75
1.0,0.9821792,GQpgqDAEGAfzDScZ,368.65
0.0,0.0012662507,FutJxdcxlXwhlbWF,590.07
0.0,0.0024959631,teZgexMriOKoXINL,3.29
0.0,0.0007979285,BhcvhZOuENEQAWtw,37.43
0.0,0.0006371627,FpKKfmxgBZPDHgMg,139.81
0.0,0.00049161573,WjONgHcAscRDkhIq,7.47
0.0,0.0052384315,fOarMfkzjnygwLig,229.88
0.0,0.004897366,NDbFzpaTDudazauz,20.92
0.0,0.002652705,xfaCptVtYPusbMpf,52.52
0.0,0.0004871153,aTaYYXxxufjEmsMv,171.89
1.0,0.90540946,ZlOrhcNOTrOigkuq,705.21
0.0,0.001753004,SfWBOLfElkHMQQqR,802.07
0.0,0.0060314666,JJdwXITMblWowUkv,100.41
0.0,0.00254924,SGhWbcZClAdKxvGI,96.7
0.0,0.0043952046,GWryhHnaYPldnJcD,1428.68
1.0,0.9912143,AIUOEOuNdeljLBcB,623.97
0.0,0.003055701,SkhffhsEekqSrLTt,30.92
0.0,0.0015097708,lojTzyOTPZsUVIqn,51.7
0.0,0.00060364034,uNXkeAaOMxIKLxke,5.27
0.0,0.0021766536,LLCdNgWGKhCSRUqL,69.66
0.0,0.0011871177,JzVoWJPDbBEtKpfj,41.0
0.0,0.005261993,KYlQtUsjSVkxMFPV,119.2
1.0,0.99065965,dDlsZigXuYvIIOMV,1534.26
0.0,0.0011314983,tepKddUYafncbZll,1537.41
1.0,0.956728,XvkNRvKytcxSUyWj,461.67
0.0,0.0032694952,AJMxIGWhhjqAStDi,631.82
0.0,0.00090237614,gBnwWNropqgrYRdp,1388.5
0.0,0.00077768316,MGlSqBUWvYaZfhBy,81.32
1.0,0.9336763,ytsZoeSxlCztMoFF,63.32
0.0,0.007791997,XddWeEOlnCKSXiqp,11.59
0.0,0.00084015686,LUZBhqpDGWNsHPPC,678.62
1.0,0.9918932,ZsTkEfKGFnPKyiDn,271.53
0.0,0.009788108,akVdttzZCAHVfxMM,0.27
0.0,0.0017076121,QsDvCVTfJWcEKsbT,11.94
0.0,0.004973984,aZOznopDvqcfrCod,22.4
0.0,0.0065802387,LMmeNKOEJNkihUna,855.86
0.0,0.0071810144,aHkGuuULCsxgAjHu,229.59
0.0,0.0022569345,YntOzZQblNeAiCTr,703.16
0.0,0.1926084,RafzZHfyGYjWVZPi,12.31
0.0,0.0024279337,xbQsEEmZYMTdNDFH,39.41
0.0,0.00093314843,dVTSLhXdFKSLOHKz,115.96
0.0,0.007055536,LlnDeoKPvemhUyoA,814.55
1.0,0.9948527,AoeGiyzPdlFWYNZe,153.32
1.0,0.9976845,nODnOsWBOKOgBIkp,3.43
0.0,0.0036386426,DynCnaQNKsKvkPDG,18.16
0.0,0.0010367952,ecUxUzfusBrHktCX,155.24
0.0,0.09412449,iqgjeaNKiepNKKMY,24.19
0.0,0.001371624,MrgxuHPpkxntUBzW,368.22
0.0,0.002529548,vEZDknMjNzWJbShM,158.04
0.0,0.0020301088,ZfGXIbkGSeZTsJbS,936.39
0.0,0.0011505954,dPGUecBCDzljEKUF,327.72
1.0,0.72450304,EsPFcDcFKqHneoBp,48.74
0.0,0.0008885975,lsQLhbJyOiqhgQzM,63.35
0.0,0.0044709495,FYpNNbetAiPBpeJa,295.31
0.0,0.0010982006,SBXTmnhSjyYshHFK,200.04
0.0,0.002974085,fxFXQrNNcnkFCaCi,79.03
0.0,0.005114433,rdrUFfcplUKhkwjf,74.31
1.0,0.9960121,GqlCdgDbONhZQYYF,713.46
0.0,0.00057508016,JRIruSBbgKcBBHgz,95.23
0.0,0.00088085583,dYDDiwvkOqzrLzoa,409.88
0.0,0.006282167,MfWOcvIllnMrmqAJ,1462.72
0.0,0.0013020012,kJcatLKwOXGuxHlp,487.79
0.0,0.013210788,WGrUJLlvRKbTOtUr,595.93
0.0,0.0026982029,SXIVnFUCLxkprVNR,1.96
1.0,0.9940919,qMzKIQzSEQPNWCcV,42.05
1.0,0.9930091,gafIAGvJBzqKEVwA,271.35
0.0,0.003540841,TrnCKAhgeVYlikmt,0.39
0.0,0.0012548927,ZAhujZAfNMpnGWzI,118.42
1.0,0.86490196,DYGzTApmlOKboVOc,66.08
0.0,0.0009372499,XPMwkHHBpzXDqFhD,319.95
0.0,0.0010332449,YLuHbFfVOuusObjp,50.31
0.0,0.00074673526,xVBjGuMvdmjgOhxk,328.23
1.0,0.97005403,sVisodlmLriQWmMR,543.89
0.0,0.002346222,PqCbQlzoZVonVAJf,23.76
0.0,0.001610924,IFdtqGitbYaSYaOv,1.21
1.0,0.98462784,yeWOzEnONodzIDZm,15.36
0.0,0.030562952,dqNiBKbsGRqlekdF,384.02
1.0,0.99729866,qeMNANfddyQJLYtA,864.65
0.0,0.0013892084,vBpAlhyQbgzLykMJ,455.18
1.0,0.99716634,NcYPXkzalYpHGhEF,576.25
0.0,0.00103606,YiyNgfhJofkvGFXk,743.4
0.0,0.0005482754,ciVujKYdOrZynkfd,250.27
0.0,0.0018333372,FUBDomVBsXZkOOcT,330.69
0.0,0.007471873,oUGUvTbeLoCuXnSI,155.75
1.0,0.9989022,nqHVrsaVOwqymbxg,825.52
0.0,0.020665873,NvnPAcofaVrGUATY,620.06
0.0,0.0058084903,rVqSrZTRNaxQgZFe,20.68
0.0,0.0013074303,iTPdHIMMfhQBYTYW,1.57
0.0,0.0007309166,rjFovsYxTQgIimLc,62.77
0.0,0.0015325703,uEptNIxiZLxsJTyw,602.95
0.0,0.0010650535,AuIqTUQUBHlVqbfl,321.37
0.0,0.00051422307,CYmhxRfxgOwkbrOS,23.12
1.0,0.96104676,dJCVPqNNwvrphfwX,166.2
1.0,0.95674074,hdxCPyFBttdDXPBO,1906.88
1.0,0.99810034,FQVHfBJPVLPJPbLa,2645.46
1.0,0.9971583,hEqoFduOUMldfjtE,307.11
0.0,0.22110447,uvCLaAScVHfwTfpr,378.0
0.0,0.00092003046,vFvJnlLaxaInCMJC,92.89
1.0,0.99743867,FODkxCJjXpiHNDDE,1270.31
0.0,0.0013426886,oBMPhrSQllqMUXUw,1019.65
0.0,0.0009600273,eRENvkYYAOBcOhoE,104.43
0.0,0.005291173,SJVBVLsoIBDvexIy,71.53
0.0,0.00059117115,NjZwglgmtrzHQNrm,3.33
0.0,0.0054236967,SNUgbmMNAHSEbZBk,26.96
0.0,0.001110314,YWjIZFeVGOxPlWws,926.24
0.0,0.0021491435,CuWOmjDvBtGkRSfN,157.96
1.0,0.97989386,LxiMgeafYPXMzieS,1241.17
0.0,0.0018673447,jqzMYkTluhpSbiJI,192.99
0.0,0.004081025,oLxBTGJUJTpZicFL,203.26
0.0,0.010378406,FYuwRTaiFQcFVbKW,79.79
0.0,0.0015178381,uoRqFcDarxxZPpee,12.55
0.0,0.0012662507,OxntEmSUstNgcUPF,210.64
1.0,0.9978783,VlGfuPRafKBnWgqX,1096.82
0.0,0.0018333372,frGYIrbmzrgaYuOg,286.14
1.0,0.9983551,oucFmfPiCwBsMxQV,1.65
0.0,0.00432068,bZaSUBYFlMYVNRXO,581.94
0.0,0.0072843144,gyVGEEtegrqtiViT,24.83
0.0,0.013028263,XBlUwNBKDKwdbZvW,271.21
0.0,0.00085787167,IBXlwMEYywDAcSmJ,814.06
1.0,0.99719006,jBKIGmKyVrwgSvPu,121.17
0.0,0.003464566,YBicOMtREbbSFxJv,247.64
0.0,0.00151143,nJpTxMesBCGXLUmh,82.38
1.0,0.99705184,XYUvWomohtktlziI,604.65
0.0,0.0016885389,pFpkKiSsipDiBEaM,3.66
0.0,0.0015459013,UsfeGUkbvbpBFKnW,35.23
0.0,0.0022717286,EFZRcyDLLedgoTME,781.38
0.0,0.0008967261,fdprSequibhjLkwE,35.69
1.0,0.997104,vnPFoCxkuLUqVHCW,53.1
1.0,0.9582149,VRXKuJPPsekBFThM,65.55
0.0,0.003154288,VmOmolMJCtZZJala,151.58
